x,y,z
3250,7937.5,845.9639598
3312.5,7937.5,843.6879496
3375,7937.5,846.9221921
3437.5,7937.5,842.3120769
3500,7937.5,839.831729
3562.5,7937.5,833.980539
3625,7937.5,831.3784042
3687.5,7937.5,827.6412649
3750,7937.5,819.7704539
3812.5,7937.5,813.822749
3875,7937.5,812.4506823
3937.5,7937.5,808.6704306
4000,7937.5,802.7849634
4062.5,7937.5,803.2665242
4125,7937.5,811.3411173
4187.5,7937.5,814.64866
4250,7937.5,825.9720071
4312.5,7937.5,832.9603666
4375,7937.5,839.1554621
4437.5,7937.5,844.6922743
4500,7937.5,851.544107
4562.5,7937.5,858.4816692
4625,7937.5,872.7373313
4687.5,7937.5,890.5308882
4750,7937.5,899.6885464
4812.5,7937.5,900.0971827
4875,7937.5,895.9492444
4937.5,7937.5,894.8483339
5000,7937.5,893.248688
5062.5,7937.5,897.1076899
5125,7937.5,890.0040289
5187.5,7937.5,882.4899203
5250,7937.5,891.6763614
5312.5,7937.5,885.2705534
5375,7937.5,887.1947589
5437.5,7937.5,879.6492602
5500,7937.5,875.2615797
5562.5,7937.5,870.5595851
5625,7937.5,870.0626047
5687.5,7937.5,862.0860638
5750,7937.5,867.4904348
5812.5,7937.5,880.2657148
5875,7937.5,889.8076278
5937.5,7937.5,894.1735041
6000,7937.5,904.0780232
6062.5,7937.5,895.0031395
6125,7937.5,890.6522975
6187.5,7937.5,886.1965193
6250,7937.5,881.8384309
6312.5,7937.5,881.6576811
6375,7937.5,884.5816756
6437.5,7937.5,881.198137
6500,7937.5,876.4095935
6562.5,7937.5,858.6844462
6625,7937.5,856.6891216
6687.5,7937.5,847.3884412
6750,7937.5,837.0377691
6812.5,7937.5,838.2080188
6875,7937.5,841.1262972
6937.5,7937.5,835.8039302
7000,7937.5,832.7935591
7062.5,7937.5,814.4669037
7125,7937.5,796.0347361
7187.5,7937.5,775.7573518
7250,7937.5,752.4113805
7312.5,7937.5,750.2677979
7375,7937.5,733.9850611
7437.5,7937.5,721.8928889
7500,7937.5,709.7265358
7562.5,7937.5,696.5791427
7625,7937.5,680.7617852
7687.5,7937.5,663.2727814
7750,7937.5,651.4562595
7812.5,7937.5,637.5620611
7875,7937.5,625.296566
7937.5,7937.5,598.7943116
8000,7937.5,576.1434288
8062.5,7937.5,575.9822437
8125,7937.5,572.9933592
8187.5,7937.5,565.1337689
8250,7937.5,551.3544703
8312.5,7937.5,545.2604923
8375,7937.5,541.212266
8437.5,7937.5,532.9035129
8500,7937.5,524.7476462
8562.5,7937.5,510.8318977
8625,7937.5,504.7424926
8687.5,7937.5,494.3432052
8750,7937.5,483.1041628
8812.5,7937.5,477.4624012
8875,7937.5,474.9547994
8937.5,7937.5,471.1603744
9000,7937.5,462.179444
1000,8000,1067.756813
1062.5,8000,1056.127357
1125,8000,1061.787473
1187.5,8000,1055.727576
1250,8000,1050.678593
1312.5,8000,1036.221231
1375,8000,1025.453905
1437.5,8000,1007.359164
1500,8000,991.619757
1562.5,8000,983.6397565
1625,8000,963.1532594
1687.5,8000,950.3892348
1750,8000,944.8419218
1812.5,8000,922.3229512
1875,8000,903.4213164
1937.5,8000,886.8865546
2000,8000,863.5775896
2062.5,8000,866.0752576
2125,8000,872.6434471
2187.5,8000,880.7544274
2250,8000,882.078555
2312.5,8000,894.8213217
2375,8000,896.630816
2437.5,8000,898.6660455
2500,8000,900.068336
2562.5,8000,901.239934
2625,8000,904.6708886
2687.5,8000,900.0717164
2750,8000,900.8636567
2812.5,8000,900.1125489
2875,8000,893.4297194
2937.5,8000,883.233281
3000,8000,880.8856787
3062.5,8000,881.5550341
3125,8000,868.8674496
3187.5,8000,853.9977093
3250,8000,849.2268466
3312.5,8000,839.8536416
3375,8000,842.7951918
3437.5,8000,846.7383309
3500,8000,843.7425213
3562.5,8000,833.4251259
3625,8000,830.3257321
3687.5,8000,827.7422694
3750,8000,819.4682408
3812.5,8000,808.8819556
3875,8000,805.8259198
3937.5,8000,796.6463552
4000,8000,790.8798649
4062.5,8000,795.5788399
4125,8000,804.5502709
4187.5,8000,814.5237338
4250,8000,823.4070233
4312.5,8000,836.173387
4375,8000,838.2411615
4437.5,8000,846.9611023
4500,8000,855.4957565
4562.5,8000,866.4356734
4625,8000,879.4624015
4687.5,8000,894.172087
4750,8000,907.2908138
4812.5,8000,904.938951
4875,8000,898.9276292
4937.5,8000,896.9834467
5000,8000,893.013367
5062.5,8000,899.8160238
5125,8000,895.7712142
5187.5,8000,888.7511651
5250,8000,892.7184861
5312.5,8000,886.7569237
5375,8000,890.1580113
5437.5,8000,890.4487259
5500,8000,881.4941498
5562.5,8000,883.966459
5625,8000,884.6312475
5687.5,8000,888.3286981
5750,8000,883.3129707
5812.5,8000,893.3755562
5875,8000,906.5474439
5937.5,8000,909.3534484
6000,8000,913.0384079
6062.5,8000,906.3208266
6125,8000,905.3289227
6187.5,8000,895.8373912
6250,8000,886.8126211
6312.5,8000,889.402757
6375,8000,883.5686665
6437.5,8000,886.5452143
6500,8000,881.8035906
6562.5,8000,870.6610984
6625,8000,868.1101238
6687.5,8000,852.1676321
6750,8000,834.4846654
6812.5,8000,837.5812682
6875,8000,837.5443343
6937.5,8000,834.3327739
7000,8000,821.3124967
7062.5,8000,798.3181159
7125,8000,779.8710583
7187.5,8000,767.5877995
7250,8000,747.5688312
7312.5,8000,736.7737901
7375,8000,722.5136081
7437.5,8000,706.4966694
7500,8000,696.9257246
7562.5,8000,682.2964845
7625,8000,674.3651996
7687.5,8000,658.4781532
7750,8000,637.1444071
7812.5,8000,627.4869664
7875,8000,607.8302674
7937.5,8000,593.3673925
8000,8000,572.1184234
8062.5,8000,566.0610968
8125,8000,565.5497192
8187.5,8000,557.2984763
8250,8000,550.8276188
8312.5,8000,545.8565632
8375,8000,535.8060848
8437.5,8000,529.8635147
8500,8000,528.0454707
8562.5,8000,516.2189779
8625,8000,499.2799261
8687.5,8000,492.8370497
8750,8000,487.5423184
8812.5,8000,477.5567994
8875,8000,474.3480731
8937.5,8000,471.5977436
9000,8000,462.4447034
1000,8062.5,1077.175982
1062.5,8062.5,1071.770464
1125,8062.5,1071.149811
1187.5,8062.5,1059.380635
1250,8062.5,1048.048014
1312.5,8062.5,1039.252946
1375,8062.5,1024.021265
1437.5,8062.5,1004.241373
1500,8062.5,988.6656733
1562.5,8062.5,981.4509895
1625,8062.5,964.1849474
1687.5,8062.5,954.5347674
1750,8062.5,952.9352931
1812.5,8062.5,927.3746647
1875,8062.5,904.0064708
1937.5,8062.5,878.5670412
2000,8062.5,861.9521482
2062.5,8062.5,871.4096623
2125,8062.5,873.5328746
2187.5,8062.5,882.6675723
2250,8062.5,888.0294343
2312.5,8062.5,903.3362328
2375,8062.5,902.9077932
2437.5,8062.5,905.7020358
2500,8062.5,907.4690053
2562.5,8062.5,905.9211357
2625,8062.5,908.7057129
2687.5,8062.5,910.8763141
2750,8062.5,903.7522171
2812.5,8062.5,895.1227842
2875,8062.5,887.9541123
2937.5,8062.5,882.0965171
3000,8062.5,878.2278609
3062.5,8062.5,877.2336283
3125,8062.5,870.4319037
3187.5,8062.5,855.984341
3250,8062.5,852.3250019
3312.5,8062.5,848.3298628
3375,8062.5,842.2532966
3437.5,8062.5,831.7014181
3500,8062.5,832.9608679
3562.5,8062.5,825.2799825
3625,8062.5,829.5827935
3687.5,8062.5,817.5867406
3750,8062.5,809.2977547
3812.5,8062.5,806.4849885
3875,8062.5,809.4482434
3937.5,8062.5,799.1790268
4000,8062.5,790.7781064
4062.5,8062.5,789.7942506
4125,8062.5,802.7974458
4187.5,8062.5,808.2006322
4250,8062.5,819.852884
4312.5,8062.5,824.2043674
4375,8062.5,824.0937448
4437.5,8062.5,840.8610888
4500,8062.5,848.4092798
4562.5,8062.5,864.4703818
4625,8062.5,887.6771733
4687.5,8062.5,900.8815744
4750,8062.5,911.0257669
4812.5,8062.5,899.7629772
4875,8062.5,889.560545
4937.5,8062.5,887.2802891
5000,8062.5,890.1647039
5062.5,8062.5,894.1513588
5125,8062.5,894.508785
5187.5,8062.5,892.2983405
5250,8062.5,886.6216015
5312.5,8062.5,887.6699925
5375,8062.5,891.9431369
5437.5,8062.5,879.0081044
5500,8062.5,873.0686055
5562.5,8062.5,883.0250092
5625,8062.5,888.3325602
5687.5,8062.5,885.5627941
5750,8062.5,883.4978872
5812.5,8062.5,887.9389943
5875,8062.5,899.9183151
5937.5,8062.5,903.5569198
6000,8062.5,908.1114275
6062.5,8062.5,904.81892
6125,8062.5,897.5651692
6187.5,8062.5,880.5372274
6250,8062.5,868.0041409
6312.5,8062.5,865.6413058
6375,8062.5,859.444168
6437.5,8062.5,860.6852056
6500,8062.5,862.3162413
6562.5,8062.5,858.1270457
6625,8062.5,859.2579904
6687.5,8062.5,846.6717212
6750,8062.5,838.9147225
6812.5,8062.5,834.5390089
6875,8062.5,835.482273
6937.5,8062.5,822.8992531
7000,8062.5,811.7214027
7062.5,8062.5,793.033756
7125,8062.5,778.9607602
7187.5,8062.5,755.9458538
7250,8062.5,747.2512013
7312.5,8062.5,740.009884
7375,8062.5,721.4337558
7437.5,8062.5,710.6696811
7500,8062.5,698.0415599
7562.5,8062.5,680.5021907
7625,8062.5,672.1907357
7687.5,8062.5,652.2279855
7750,8062.5,624.9647489
7812.5,8062.5,608.5883356
7875,8062.5,597.4879297
7937.5,8062.5,586.4999118
8000,8062.5,567.7903116
8062.5,8062.5,559.5773705
8125,8062.5,560.8196442
8187.5,8062.5,553.4827727
8250,8062.5,548.3541542
8312.5,8062.5,550.5485766
8375,8062.5,545.0184507
8437.5,8062.5,536.4116397
8500,8062.5,528.2701919
8562.5,8062.5,521.7954636
8625,8062.5,502.3502685
8687.5,8062.5,495.4428419
8750,8062.5,486.1194612
8812.5,8062.5,481.8275165
8875,8062.5,481.1078133
8937.5,8062.5,469.3119239
9000,8062.5,463.1390158
1000,8125,1075.33698
1062.5,8125,1083.719981
1125,8125,1077.522736
1187.5,8125,1062.223109
1250,8125,1046.395181
1312.5,8125,1031.04053
1375,8125,1018.882313
1437.5,8125,998.1797804
1500,8125,986.2096557
1562.5,8125,979.0551712
1625,8125,966.3266662
1687.5,8125,957.185126
1750,8125,955.5769643
1812.5,8125,933.3788167
1875,8125,906.8106899
1937.5,8125,878.3951485
2000,8125,866.3801922
2062.5,8125,876.7295072
2125,8125,875.451468
2187.5,8125,882.8831882
2250,8125,891.175288
2312.5,8125,902.6406135
2375,8125,909.8889286
2437.5,8125,912.0876074
2500,8125,909.6584964
2562.5,8125,910.0911475
2625,8125,912.9882586
2687.5,8125,903.7320699
2750,8125,899.8648443
2812.5,8125,895.7409834
2875,8125,890.8495422
2937.5,8125,871.8245778
3000,8125,871.2532513
3062.5,8125,866.2717168
3125,8125,867.1768611
3187.5,8125,856.7752529
3250,8125,850.5319426
3312.5,8125,844.9742493
3375,8125,846.8998281
3437.5,8125,834.5042894
3500,8125,824.7835652
3562.5,8125,821.0894827
3625,8125,828.0931355
3687.5,8125,813.7597991
3750,8125,804.9587742
3812.5,8125,812.7129876
3875,8125,804.8585537
3937.5,8125,793.2751811
4000,8125,785.8133304
4062.5,8125,788.3920333
4125,8125,793.7417788
4187.5,8125,799.8413454
4250,8125,814.1244875
4312.5,8125,819.9578332
4375,8125,823.7214256
4437.5,8125,831.3100876
4500,8125,845.8150798
4562.5,8125,861.6675482
4625,8125,885.5246386
4687.5,8125,893.0637075
4750,8125,901.7758057
4812.5,8125,897.7279785
4875,8125,883.1946513
4937.5,8125,881.6334554
5000,8125,885.5172824
5062.5,8125,883.0562315
5125,8125,891.5033838
5187.5,8125,891.244376
5250,8125,889.3867931
5312.5,8125,890.3164498
5375,8125,890.2221686
5437.5,8125,880.2527635
5500,8125,872.8778394
5562.5,8125,876.1461423
5625,8125,880.7145765
5687.5,8125,879.5016848
5750,8125,878.3471319
5812.5,8125,886.3614049
5875,8125,886.8157346
5937.5,8125,888.6345938
6000,8125,900.3130407
6062.5,8125,892.0376912
6125,8125,882.4603424
6187.5,8125,869.9298851
6250,8125,855.1807268
6312.5,8125,849.4897988
6375,8125,838.5277237
6437.5,8125,840.760859
6500,8125,855.8388522
6562.5,8125,849.1568712
6625,8125,852.8231624
6687.5,8125,840.5679202
6750,8125,839.2755897
6812.5,8125,838.2548904
6875,8125,832.0314402
6937.5,8125,820.8177151
7000,8125,804.0076876
7062.5,8125,784.072789
7125,8125,763.3787207
7187.5,8125,752.2410437
7250,8125,744.4458824
7312.5,8125,736.0371261
7375,8125,729.0089269
7437.5,8125,709.7944913
7500,8125,696.7411064
7562.5,8125,682.1861179
7625,8125,667.134014
7687.5,8125,648.3495335
7750,8125,623.5065687
7812.5,8125,605.418199
7875,8125,589.4444944
7937.5,8125,577.7160562
8000,8125,557.9892791
8062.5,8125,549.852245
8125,8125,552.1847937
8187.5,8125,548.2234787
8250,8125,552.2760894
8312.5,8125,548.7189035
8375,8125,547.3679989
8437.5,8125,544.6660092
8500,8125,536.7016676
8562.5,8125,528.0227569
8625,8125,513.8681717
8687.5,8125,498.628809
8750,8125,486.9004925
8812.5,8125,488.2733224
8875,8125,488.5411043
8937.5,8125,474.5071474
9000,8125,461.6007634
1000,8187.5,1078.010275
1062.5,8187.5,1073.361528
1125,8187.5,1069.311123
1187.5,8187.5,1058.217386
1250,8187.5,1040.931419
1312.5,8187.5,1030.909404
1375,8187.5,1015.204997
1437.5,8187.5,993.4941082
1500,8187.5,979.742741
1562.5,8187.5,979.8422433
1625,8187.5,965.3229396
1687.5,8187.5,960.121338
1750,8187.5,954.8095662
1812.5,8187.5,935.0365262
1875,8187.5,911.0542678
1937.5,8187.5,891.1219543
2000,8187.5,863.2449187
2062.5,8187.5,875.1309272
2125,8187.5,880.094994
2187.5,8187.5,883.8572771
2250,8187.5,894.1228166
2312.5,8187.5,894.330873
2375,8187.5,898.7361314
2437.5,8187.5,910.9438925
2500,8187.5,916.8633583
2562.5,8187.5,915.7351631
2625,8187.5,911.0049581
2687.5,8187.5,911.6679143
2750,8187.5,901.4542308
2812.5,8187.5,884.7527672
2875,8187.5,888.9906117
2937.5,8187.5,883.1926455
3000,8187.5,877.0737195
3062.5,8187.5,878.077626
3125,8187.5,876.3369774
3187.5,8187.5,864.2836969
3250,8187.5,854.7224704
3312.5,8187.5,844.2728326
3375,8187.5,842.8005787
3437.5,8187.5,827.6227491
3500,8187.5,824.098307
3562.5,8187.5,818.8186986
3625,8187.5,819.2274293
3687.5,8187.5,804.436137
3750,8187.5,809.9184792
3812.5,8187.5,804.2399521
3875,8187.5,805.2628775
3937.5,8187.5,793.3353206
4000,8187.5,787.1130931
4062.5,8187.5,789.818365
4125,8187.5,794.1030725
4187.5,8187.5,804.8731098
4250,8187.5,816.5018564
4312.5,8187.5,810.2987995
4375,8187.5,815.2229697
4437.5,8187.5,831.3977009
4500,8187.5,851.9827428
4562.5,8187.5,868.442659
4625,8187.5,878.3206282
4687.5,8187.5,885.835038
4750,8187.5,898.3171521
4812.5,8187.5,892.9439589
4875,8187.5,888.0697675
4937.5,8187.5,887.9683313
5000,8187.5,887.5339946
5062.5,8187.5,887.1169957
5125,8187.5,895.7068121
5187.5,8187.5,892.5891905
5250,8187.5,891.8798566
5312.5,8187.5,887.3216663
5375,8187.5,891.5368652
5437.5,8187.5,879.2190925
5500,8187.5,870.0026168
5562.5,8187.5,872.2204633
5625,8187.5,871.7234025
5687.5,8187.5,870.6635778
5750,8187.5,866.4576245
5812.5,8187.5,876.902357
5875,8187.5,876.161869
5937.5,8187.5,882.8172026
6000,8187.5,889.9163318
6062.5,8187.5,881.1109175
6125,8187.5,878.5520301
6187.5,8187.5,856.6151172
6250,8187.5,846.285172
6312.5,8187.5,836.9900331
6375,8187.5,833.1195878
6437.5,8187.5,829.9399246
6500,8187.5,841.017296
6562.5,8187.5,837.366618
6625,8187.5,836.7214824
6687.5,8187.5,830.9075391
6750,8187.5,833.6826241
6812.5,8187.5,830.3546966
6875,8187.5,830.6937909
6937.5,8187.5,819.4510451
7000,8187.5,800.1766169
7062.5,8187.5,782.6526929
7125,8187.5,769.2516687
7187.5,8187.5,755.8843903
7250,8187.5,740.792494
7312.5,8187.5,740.7664289
7375,8187.5,734.3506408
7437.5,8187.5,712.0652749
7500,8187.5,698.7385797
7562.5,8187.5,682.5557195
7625,8187.5,661.8375502
7687.5,8187.5,644.8196825
7750,8187.5,617.8558644
7812.5,8187.5,604.3249772
7875,8187.5,584.8716853
7937.5,8187.5,575.1682368
8000,8187.5,555.4406567
8062.5,8187.5,550.9605352
8125,8187.5,542.3628563
8187.5,8187.5,538.6194389
8250,8187.5,546.268484
8312.5,8187.5,546.654615
8375,8187.5,543.2069888
8437.5,8187.5,535.5789348
8500,8187.5,533.0541334
8562.5,8187.5,518.9997491
8625,8187.5,511.2635926
8687.5,8187.5,499.2621488
8750,8187.5,484.3172069
8812.5,8187.5,481.4382301
8875,8187.5,478.5252568
8937.5,8187.5,472.087079
9000,8187.5,458.4004412
1000,8250,1085.500561
1062.5,8250,1075.866578
1125,8250,1065.58135
1187.5,8250,1055.458128
1250,8250,1042.237087
1312.5,8250,1020.465446
1375,8250,1002.306434
1437.5,8250,985.0492763
1500,8250,972.7412621
1562.5,8250,970.7067344
1625,8250,968.0860383
1687.5,8250,964.7806559
1750,8250,965.0239439
1812.5,8250,943.3827869
1875,8250,925.0397112
1937.5,8250,894.9446994
2000,8250,873.4457149
2062.5,8250,875.6276546
2125,8250,882.7904708
2187.5,8250,889.3777649
2250,8250,889.2891768
2312.5,8250,900.083447
2375,8250,903.7163482
2437.5,8250,911.1880612
2500,8250,920.1324342
2562.5,8250,919.311469
2625,8250,913.4390354
2687.5,8250,914.7382472
2750,8250,905.9946102
2812.5,8250,892.2411662
2875,8250,890.1027246
2937.5,8250,887.9663763
3000,8250,883.8808065
3062.5,8250,881.7126584
3125,8250,877.9786496
3187.5,8250,866.5438722
3250,8250,858.051089
3312.5,8250,850.3358211
3375,8250,838.1347207
3437.5,8250,829.3161059
3500,8250,817.572804
3562.5,8250,809.3268184
3625,8250,804.9652325
3687.5,8250,800.7084045
3750,8250,810.0992833
3812.5,8250,807.1388292
3875,8250,804.5227627
3937.5,8250,797.0579449
4000,8250,782.8560149
4062.5,8250,782.4593885
4125,8250,794.2471527
4187.5,8250,804.8168028
4250,8250,813.6866148
4312.5,8250,814.1755179
4375,8250,821.6767437
4437.5,8250,839.2119925
4500,8250,849.395852
4562.5,8250,860.5664793
4625,8250,868.6360149
4687.5,8250,881.8486779
4750,8250,892.4817969
4812.5,8250,886.3044192
4875,8250,887.2569579
4937.5,8250,887.903128
5000,8250,892.9766061
5062.5,8250,896.6506712
5125,8250,901.9710141
5187.5,8250,894.2538402
5250,8250,891.1291585
5312.5,8250,888.0392023
5375,8250,885.5780029
5437.5,8250,881.6641525
5500,8250,871.112595
5562.5,8250,866.341061
5625,8250,865.8957157
5687.5,8250,857.7256131
5750,8250,856.4489576
5812.5,8250,859.8883002
5875,8250,868.932606
5937.5,8250,867.8235382
6000,8250,878.8729853
6062.5,8250,866.4584194
6125,8250,858.8897727
6187.5,8250,843.5038278
6250,8250,828.78148
6312.5,8250,831.5139413
6375,8250,826.2795467
6437.5,8250,823.8529177
6500,8250,828.094519
6562.5,8250,818.8681901
6625,8250,816.5389167
6687.5,8250,825.725825
6750,8250,831.7626286
6812.5,8250,827.0309286
6875,8250,822.8617791
6937.5,8250,814.3766733
7000,8250,803.3706679
7062.5,8250,789.7710568
7125,8250,774.2601353
7187.5,8250,757.66666
7250,8250,740.6018835
7312.5,8250,737.9156493
7375,8250,730.9425976
7437.5,8250,719.254425
7500,8250,702.5231341
7562.5,8250,684.0887659
7625,8250,659.4231687
7687.5,8250,633.6131221
7750,8250,607.4635721
7812.5,8250,593.8836773
7875,8250,576.3287324
7937.5,8250,566.1817252
8000,8250,552.9340166
8062.5,8250,544.7094917
8125,8250,537.5384516
8187.5,8250,536.4985169
8250,8250,533.8916462
8312.5,8250,538.1645756
8375,8250,537.1878517
8437.5,8250,536.3863549
8500,8250,533.3980874
8562.5,8250,521.7955962
8625,8250,517.8949178
8687.5,8250,502.1390821
8750,8250,483.6951551
8812.5,8250,485.7185649
8875,8250,481.843772
8937.5,8250,475.2719364
9000,8250,463.8775383
1000,8312.5,1088.047913
1062.5,8312.5,1077.546862
1125,8312.5,1065.759484
1187.5,8312.5,1059.817294
1250,8312.5,1044.7967
1312.5,8312.5,1029.418099
1375,8312.5,1013.287262
1437.5,8312.5,1004.267808
1500,8312.5,987.302593
1562.5,8312.5,979.4555915
1625,8312.5,973.3168313
1687.5,8312.5,961.7681003
1750,8312.5,954.2774718
1812.5,8312.5,938.2325299
1875,8312.5,920.4480373
1937.5,8312.5,898.9640619
2000,8312.5,874.9849918
2062.5,8312.5,876.5761232
2125,8312.5,885.6995868
2187.5,8312.5,893.2089086
2250,8312.5,895.0910617
2312.5,8312.5,907.4334998
2375,8312.5,914.4464297
2437.5,8312.5,911.6820645
2500,8312.5,914.054715
2562.5,8312.5,908.245442
2625,8312.5,902.9174343
2687.5,8312.5,915.9363587
2750,8312.5,905.5883351
2812.5,8312.5,895.4190537
2875,8312.5,896.8668288
2937.5,8312.5,895.341064
3000,8312.5,889.2724497
3062.5,8312.5,880.0333994
3125,8312.5,875.0984467
3187.5,8312.5,864.309596
3250,8312.5,856.6165531
3312.5,8312.5,848.6699389
3375,8312.5,838.1995827
3437.5,8312.5,829.1757685
3500,8312.5,824.7508864
3562.5,8312.5,819.2485847
3625,8312.5,813.5939931
3687.5,8312.5,806.3960587
3750,8312.5,805.0776684
3812.5,8312.5,804.3662104
3875,8312.5,803.9122789
3937.5,8312.5,799.9526596
4000,8312.5,793.5499882
4062.5,8312.5,795.5656347
4125,8312.5,803.9399216
4187.5,8312.5,812.9022962
4250,8312.5,817.3061575
4312.5,8312.5,821.8172577
4375,8312.5,825.8097386
4437.5,8312.5,827.3876598
4500,8312.5,842.0909986
4562.5,8312.5,859.7071706
4625,8312.5,871.5475895
4687.5,8312.5,882.7130701
4750,8312.5,884.8415662
4812.5,8312.5,890.0805912
4875,8312.5,879.9468332
4937.5,8312.5,886.8394475
5000,8312.5,892.0144846
5062.5,8312.5,895.6019377
5125,8312.5,900.7994611
5187.5,8312.5,891.2094301
5250,8312.5,890.0722016
5312.5,8312.5,882.8688874
5375,8312.5,875.8610967
5437.5,8312.5,873.1125466
5500,8312.5,866.8898597
5562.5,8312.5,868.8624901
5625,8312.5,855.0344906
5687.5,8312.5,856.5766124
5750,8312.5,853.5480399
5812.5,8312.5,849.6534628
5875,8312.5,860.3790527
5937.5,8312.5,864.2123193
6000,8312.5,869.9668766
6062.5,8312.5,858.7874053
6125,8312.5,859.0360067
6187.5,8312.5,842.2549115
6250,8312.5,825.9652199
6312.5,8312.5,823.5087569
6375,8312.5,824.6181428
6437.5,8312.5,829.2185075
6500,8312.5,823.5379452
6562.5,8312.5,819.9037355
6625,8312.5,813.1809665
6687.5,8312.5,821.8160151
6750,8312.5,832.7205804
6812.5,8312.5,826.0040948
6875,8312.5,815.3571948
6937.5,8312.5,801.8848472
7000,8312.5,805.3743244
7062.5,8312.5,784.1683658
7125,8312.5,769.2872292
7187.5,8312.5,747.0482339
7250,8312.5,722.9762338
7312.5,8312.5,719.6780374
7375,8312.5,716.8604242
7437.5,8312.5,708.5136355
7500,8312.5,706.2185633
7562.5,8312.5,679.3727076
7625,8312.5,663.1965546
7687.5,8312.5,636.3004427
7750,8312.5,616.0193184
7812.5,8312.5,602.9371091
7875,8312.5,582.8372396
7937.5,8312.5,585.2515924
8000,8312.5,565.9381695
8062.5,8312.5,554.0906638
8125,8312.5,547.6421778
8187.5,8312.5,549.2225508
8250,8312.5,545.400662
8312.5,8312.5,545.1802346
8375,8312.5,536.1678373
8437.5,8312.5,535.9564519
8500,8312.5,540.0171518
8562.5,8312.5,528.6912453
8625,8312.5,519.4607264
8687.5,8312.5,505.5071463
8750,8312.5,491.6231212
8812.5,8312.5,494.4602156
8875,8312.5,487.4383123
8937.5,8312.5,477.0575609
9000,8312.5,472.4780801
1000,8375,1087.785552
1062.5,8375,1085.936318
1125,8375,1071.160136
1187.5,8375,1055.766293
1250,8375,1048.571117
1312.5,8375,1040.230088
1375,8375,1024.747365
1437.5,8375,1011.05285
1500,8375,995.5384233
1562.5,8375,980.6327121
1625,8375,972.6004339
1687.5,8375,962.04296
1750,8375,950.1055127
1812.5,8375,932.968047
1875,8375,913.7708474
1937.5,8375,900.278129
2000,8375,886.0816667
2062.5,8375,895.3946891
2125,8375,900.5641392
2187.5,8375,901.8929182
2250,8375,909.6196865
2312.5,8375,921.432527
2375,8375,928.4934753
2437.5,8375,919.0022446
2500,8375,907.7651433
2562.5,8375,907.6232336
2625,8375,906.6323329
2687.5,8375,910.5511524
2750,8375,910.2493368
2812.5,8375,905.0041895
2875,8375,899.2965955
2937.5,8375,891.7144664
3000,8375,886.0163942
3062.5,8375,877.5457227
3125,8375,874.7142122
3187.5,8375,859.1308721
3250,8375,853.4644749
3312.5,8375,845.2540491
3375,8375,830.8694092
3437.5,8375,825.4567959
3500,8375,818.9849778
3562.5,8375,819.9675672
3625,8375,820.2585073
3687.5,8375,817.6063896
3750,8375,809.0808508
3812.5,8375,807.548019
3875,8375,800.4125036
3937.5,8375,799.3512369
4000,8375,793.3350953
4062.5,8375,802.3086226
4125,8375,811.9456828
4187.5,8375,817.1005695
4250,8375,813.6483389
4312.5,8375,817.4707458
4375,8375,823.5844494
4437.5,8375,825.9647715
4500,8375,832.6032776
4562.5,8375,848.0468368
4625,8375,871.8827456
4687.5,8375,873.0370118
4750,8375,877.0447461
4812.5,8375,879.834211
4875,8375,881.9745762
4937.5,8375,885.5628091
5000,8375,897.6831021
5062.5,8375,895.5407824
5125,8375,896.2008944
5187.5,8375,889.0260296
5250,8375,885.2895819
5312.5,8375,879.6697243
5375,8375,872.1875825
5437.5,8375,875.7676106
5500,8375,868.5115902
5562.5,8375,866.2748292
5625,8375,854.2707617
5687.5,8375,841.3295821
5750,8375,833.2247686
5812.5,8375,840.9338962
5875,8375,849.8224665
5937.5,8375,859.6949195
6000,8375,866.6667867
6062.5,8375,861.7472878
6125,8375,851.6665386
6187.5,8375,836.4407245
6250,8375,818.0632737
6312.5,8375,813.6541306
6375,8375,829.1916622
6437.5,8375,826.4260564
6500,8375,816.9832676
6562.5,8375,820.0745552
6625,8375,809.4998471
6687.5,8375,818.7986363
6750,8375,828.399876
6812.5,8375,813.6018807
6875,8375,807.0493726
6937.5,8375,801.6316721
7000,8375,800.721085
7062.5,8375,779.5648422
7125,8375,764.2182606
7187.5,8375,745.1152628
7250,8375,717.5758492
7312.5,8375,713.1424971
7375,8375,704.9287621
7437.5,8375,702.9571158
7500,8375,700.3215982
7562.5,8375,689.7727905
7625,8375,663.4945727
7687.5,8375,645.6774764
7750,8375,624.9010171
7812.5,8375,609.090153
7875,8375,594.6627519
7937.5,8375,589.8376181
8000,8375,581.0882708
8062.5,8375,570.3008519
8125,8375,563.3505242
8187.5,8375,558.6122077
8250,8375,552.3735952
8312.5,8375,541.5981524
8375,8375,536.9846757
8437.5,8375,537.1539236
8500,8375,535.5332867
8562.5,8375,530.5293812
8625,8375,524.6853188
8687.5,8375,513.0509542
8750,8375,497.1853828
8812.5,8375,489.5108545
8875,8375,485.2658317
8937.5,8375,480.2805008
9000,8375,474.3204725
1000,8437.5,1093.472037
1062.5,8437.5,1086.622009
1125,8437.5,1061.693365
1187.5,8437.5,1048.860027
1250,8437.5,1041.611397
1312.5,8437.5,1032.042521
1375,8437.5,1024.932402
1437.5,8437.5,1020.738774
1500,8437.5,1011.307871
1562.5,8437.5,998.3791952
1625,8437.5,981.0303452
1687.5,8437.5,964.8996892
